contest-tmp2m-14d__tmp2m,index
27.15356069,385101
27.91264232,385102
28.39034625,385103
28.06889612,385104
27.33261884,385105
23.32886785,385106
22.14213192,385107
21.72903898,385108
24.33239485,385109
28.46353533,385110
27.02015794,385111
22.28088588,385112
25.90790368,385113
28.57459689,385114
28.02573595,385115
20.66984486,385116
28.33050127,385117
25.52752545,385118
21.86570554,385119
27.35999886,385120
26.64517092,385121
23.0121237,385122
28.31847661,385123
29.8930817,385124
25.14585144,385125
25.85708746,385126
24.0901828,385127
21.06868123,385128
25.17825009,385129
24.92102057,385130
21.77052419,385131
21.20678979,385132
29.35488754,385133
29.62674433,385134
23.05378238,385135
21.4422778,385136
21.6108004,385137
26.46389647,385138
22.09755562,385139
22.48425932,385140
28.35762578,385141
26.90030498,385142
25.40278008,385143
27.45042541,385144
26.62131354,385145
29.14501327,385146
27.9441099,385147
28.05810883,385148
24.60637175,385149
29.45320832,385150
26.7546754,385151
23.15929146,385152
29.7002786,385153
29.90610365,385154
27.74905223,385155
26.48452906,385156
24.08242043,385157
28.9865823,385158
25.80081539,385159
27.76798063,385160
22.25120947,385161
26.65044976,385162
24.42736135,385163
26.45722823,385164
24.175784,385165
26.54345961,385166
22.21705442,385167
20.16382266,385168
21.93737686,385169
20.85934279,385170
28.84085591,385171
26.94559074,385172
23.34432373,385173
23.45377483,385174
26.77124189,385175
24.98031029,385176
26.99540449,385177
27.44594579,385178
21.00231611,385179
25.24922239,385180
20.5952631,385181
24.88125905,385182
20.04389938,385183
21.90605883,385184
20.38330528,385185
28.83881808,385186
21.84943759,385187
29.48860373,385188
23.90851212,385189
23.66410311,385190
22.69376122,385191
21.09143364,385192
24.14367384,385193
22.31913082,385194
21.65575337,385195
25.67707618,385196
24.82788979,385197
24.60717802,385198
27.79402851,385199
20.93333087,385200
25.685516,385201
22.36566504,385202
22.28785378,385203
27.31653334,385204
28.56938704,385205
25.23923164,385206
29.91747225,385207
23.12674368,385208
23.69622148,385209
23.36109109,385210
29.87563375,385211
28.34748321,385212
25.21235656,385213
23.77338172,385214
28.48778173,385215
25.71447121,385216
21.82492933,385217
24.04076985,385218
22.68765792,385219
27.12695783,385220
20.79138884,385221
21.29104464,385222
28.23612461,385223
27.64501665,385224
28.7480581,385225
20.59954712,385226
20.40742417,385227
24.06685959,385228
28.11584186,385229
27.51845853,385230
21.37680676,385231
23.11613811,385232
28.42654081,385233
28.24171012,385234
21.53210855,385235
28.69135618,385236
24.57381016,385237
28.32047683,385238
22.29003426,385239
28.75838503,385240
21.70816735,385241
29.30740127,385242
29.83713004,385243
23.42379747,385244
26.71240174,385245
25.8114643,385246
20.82632722,385247
20.17020914,385248
20.96823518,385249
27.85159768,385250
24.2085324,385251
29.68720005,385252
24.59400894,385253
27.65987741,385254
21.9798665,385255
22.41272932,385256
20.34167556,385257
21.20599776,385258
28.39369401,385259
26.1987216,385260
20.89984314,385261
27.2444593,385262
21.84777641,385263
24.07446261,385264
24.22905345,385265
22.52831604,385266
25.55068407,385267
24.48030701,385268
23.87552385,385269
21.97482786,385270
22.09312421,385271
22.11812671,385272
22.75392824,385273
20.15783114,385274
24.08742921,385275
21.3001135,385276
25.26484813,385277
22.0545873,385278
20.72360567,385279
23.42600049,385280
29.05705521,385281
25.26805664,385282
20.0167236,385283
26.15529338,385284
26.5604428,385285
29.59490304,385286
25.62617577,385287
27.52371925,385288
20.4179482,385289
21.75651755,385290
20.5034811,385291
20.67032886,385292
23.95706712,385293
21.29245779,385294
22.60806812,385295
25.06893769,385296
24.68788527,385297
29.40804823,385298
26.29151362,385299
26.34100208,385300
25.46211352,385301
29.62796251,385302
26.80504401,385303
21.27932568,385304
20.03074246,385305
28.87040282,385306
27.82281832,385307
23.35157811,385308
20.73839539,385309
21.86637537,385310
25.1975126,385311
20.6736618,385312
22.90705077,385313
28.94300901,385314
29.45668798,385315
29.12367393,385316
23.29119818,385317
25.75751366,385318
25.54201828,385319
27.7642825,385320
21.61438147,385321
27.39313133,385322
26.79588964,385323
21.28727452,385324
26.28120432,385325
22.81191799,385326
27.76826676,385327
26.11612974,385328
22.53862532,385329
25.36763253,385330
22.66984227,385331
21.22250688,385332
24.19249857,385333
27.33697606,385334
26.67716209,385335
26.44126927,385336
28.86052064,385337
26.89724408,385338
23.64832208,385339
26.31248771,385340
26.06760366,385341
27.02522387,385342
28.2960381,385343
27.43677468,385344
26.27324972,385345
25.39886614,385346
20.45271411,385347
29.6105246,385348
25.60701663,385349
29.74652116,385350
28.88691991,385351
20.11144397,385352
25.00940101,385353
28.07664411,385354
28.24635684,385355
23.5430305,385356
21.83928745,385357
24.66526238,385358
23.51241548,385359
25.58493763,385360
22.7915197,385361
22.04762541,385362
20.70111639,385363
22.75746796,385364
22.69663897,385365
21.60615161,385366
22.89943026,385367
27.31867488,385368
25.40755194,385369
29.93195515,385370
24.30949736,385371
22.18405228,385372
25.79785303,385373
23.33562385,385374
24.91572475,385375
28.57972921,385376
25.65397832,385377
22.07896531,385378
23.12509054,385379
23.63827286,385380
28.63988598,385381
29.04493956,385382
22.12557475,385383
29.83346647,385384
26.82310627,385385
22.08833772,385386
25.21248447,385387
27.25042555,385388
26.7400876,385389
28.930712,385390
28.25111734,385391
29.45551108,385392
20.11188612,385393
24.99372582,385394
20.16409306,385395
24.42011935,385396
28.47780745,385397
27.17621393,385398
27.2149111,385399
26.00790733,385400
26.87142658,385401
28.91023858,385402
22.53494631,385403
21.30862205,385404
25.15585376,385405
26.02016891,385406
21.33226236,385407
23.46214204,385408
23.22473333,385409
28.57363722,385410
20.77422877,385411
27.9369796,385412
24.88980967,385413
27.503672,385414
23.37722932,385415
27.22231347,385416
22.3517488,385417
21.46435525,385418
27.03895525,385419
26.97926598,385420
25.39920546,385421
23.69028064,385422
22.89347397,385423
29.2153579,385424
27.98459688,385425
27.02757547,385426
23.33610014,385427
22.05761896,385428
21.00834996,385429
27.537684,385430
26.81899038,385431
28.6399069,385432
23.65032831,385433
24.98869582,385434
22.57970683,385435
27.34331357,385436
20.76668897,385437
26.33411195,385438
29.8173628,385439
20.39883745,385440
28.07579008,385441
25.45358239,385442
24.12852456,385443
24.6633366,385444
26.72018167,385445
29.78723932,385446
29.52583553,385447
28.4206525,385448
27.35633045,385449
28.46939827,385450
22.57946825,385451
29.70652761,385452
24.88034557,385453
27.65437215,385454
26.64083431,385455
23.01911446,385456
20.81966734,385457
23.16085967,385458
28.55892786,385459
27.95546783,385460
20.49677852,385461
22.06656129,385462
29.04901916,385463
25.22208824,385464
25.08601585,385465
29.33569526,385466
23.91935104,385467
20.37360462,385468
27.48377408,385469
22.4138463,385470
27.08844087,385471
29.56997524,385472
20.34071873,385473
22.77605434,385474
24.46505461,385475
24.37775603,385476
23.32871369,385477
27.3099231,385478
23.57499351,385479
29.35624127,385480
29.04955094,385481
23.57536147,385482
28.98423429,385483
22.00145548,385484
24.25615632,385485
20.90350891,385486
26.53303279,385487
24.25422637,385488
28.39765151,385489
28.41224362,385490
23.09932556,385491
22.48769957,385492
21.49089697,385493
27.79027134,385494
26.66987571,385495
22.84405031,385496
20.06695762,385497
23.68053972,385498
24.38207502,385499
27.78202177,385500
20.82644977,385501
27.52155526,385502
20.82403175,385503
21.24430992,385504
25.35997689,385505
27.61173245,385506
22.90304151,385507
25.70909332,385508
27.95507174,385509
23.48113165,385510
21.36910978,385511
21.16808174,385512
21.54117672,385513
22.64580832,385514
25.83590404,385515
28.7025268,385516
22.15001069,385517
28.61735638,385518
22.25982006,385519
22.25550462,385520
25.86485122,385521
25.2870824,385522
28.44942384,385523
22.98962587,385524
25.0296249,385525
26.48511553,385526
23.37416128,385527
29.83490435,385528
20.09320492,385529
29.65263667,385530
23.22108053,385531
28.88968115,385532
28.85599916,385533
23.33210798,385534
25.50903726,385535
27.96563966,385536
22.88712788,385537
27.95090243,385538
23.17039928,385539
24.67776253,385540
29.35889439,385541
23.98573487,385542
20.94924382,385543
28.42037728,385544
26.02177718,385545
28.41164329,385546
25.90232783,385547
27.06276869,385548
23.8761339,385549
24.54483133,385550
21.66733565,385551
24.02675082,385552
26.52014952,385553
21.94803123,385554
23.61794611,385555
26.90769346,385556
21.87119954,385557
27.70697186,385558
20.46647114,385559
28.66359188,385560
29.62575174,385561
21.817793,385562
27.86561548,385563
29.22406306,385564
21.21498644,385565
26.85909433,385566
23.52038064,385567
24.61604796,385568
22.78449398,385569
27.04141392,385570
23.87925262,385571
25.05318146,385572
27.2334881,385573
27.62161257,385574
20.04896778,385575
22.08101682,385576
29.7520796,385577
27.6318755,385578
21.92419762,385579
21.87759148,385580
20.79522752,385581
28.82882268,385582
28.32729015,385583
28.94679267,385584
29.63681282,385585
26.3774991,385586
20.90099113,385587
21.91045403,385588
26.92124413,385589
24.06075046,385590
22.62224639,385591
21.81040188,385592
29.20917351,385593
23.00959468,385594
29.40403713,385595
28.58083893,385596
25.12516107,385597
23.16078499,385598
29.60679209,385599
26.5059013,385600
26.6028781,385601
22.90304769,385602
27.16954145,385603
26.87479398,385604
27.71879252,385605
26.57479398,385606
22.73763416,385607
20.98471482,385608
28.10197146,385609
29.31611054,385610
28.25535017,385611
26.64096223,385612
20.11500914,385613
21.07023299,385614
27.71800654,385615
20.98448181,385616
29.29831758,385617
29.81394711,385618
27.54399045,385619
29.70042605,385620
22.76448058,385621
26.41693726,385622
23.80163385,385623
26.67486574,385624
25.48993607,385625
29.07632378,385626
28.79916812,385627
27.87398224,385628
21.10587899,385629
26.97523335,385630
26.40291146,385631
21.82327545,385632
25.8876414,385633
20.2725814,385634
29.27602748,385635
29.40174553,385636
20.04805541,385637
24.78849896,385638
28.89998107,385639
24.72910505,385640
25.19331905,385641
29.5386257,385642
25.76535076,385643
22.02924081,385644
27.3082436,385645
25.95059451,385646
23.75805392,385647
25.38113097,385648
29.48531377,385649
22.97111943,385650
25.26566645,385651
28.6931551,385652
20.69738204,385653
27.0881425,385654
25.36720828,385655
28.511969,385656
25.59144076,385657
23.30209966,385658
25.98355942,385659
25.81718264,385660
21.05132699,385661
23.74737686,385662
29.47971488,385663
27.38158759,385664
21.60611111,385665
22.44508942,385666
22.87912142,385667
27.27284011,385668
24.13041512,385669
23.89674968,385670
27.16501179,385671
27.35263298,385672
29.3877158,385673
25.75672103,385674
28.46642564,385675
24.77434977,385676
23.58740206,385677
20.0952702,385678
28.04125047,385679
21.65063146,385680
25.05775558,385681
21.25845,385682
20.68254673,385683
27.75649061,385684
22.25966738,385685
25.99438593,385686
21.06790871,385687
28.16801621,385688
22.37907092,385689
20.22611589,385690
21.62457567,385691
25.50969796,385692
20.35578464,385693
24.1966196,385694
29.86433484,385695
24.77527181,385696
20.12714551,385697
26.43822733,385698
21.85638318,385699
24.8321706,385700
24.72277496,385701
24.41291711,385702
22.89196526,385703
21.63947752,385704
26.27357497,385705
20.28798274,385706
24.05620009,385707
22.1150955,385708
21.08939014,385709
25.30119981,385710
22.34471926,385711
26.92050927,385712
29.7021736,385713
23.45207078,385714
20.61152069,385715
26.71339955,385716
21.71585541,385717
24.0078259,385718
28.6513519,385719
29.73124578,385720
27.15362572,385721
27.44135714,385722
25.09400297,385723
25.69984514,385724
24.77455561,385725
23.69898486,385726
23.33422264,385727
27.94445722,385728
22.87406245,385729
21.39708998,385730
25.38216308,385731
29.03080548,385732
29.35299294,385733
28.33280752,385734
25.16575047,385735
29.52477455,385736
29.23172066,385737
27.40493328,385738
21.00597589,385739
26.34656674,385740
21.56407291,385741
28.81132271,385742
26.53430857,385743
29.53560418,385744
23.15048288,385745
28.34624337,385746
23.43535046,385747
22.80397824,385748
29.68203964,385749
24.18319937,385750
29.83119985,385751
21.5247424,385752
26.46256055,385753
28.34371228,385754
29.00171392,385755
27.6311305,385756
28.69600385,385757
27.92515384,385758
29.18933366,385759
27.869616,385760
23.81789614,385761
25.71815076,385762
22.61307778,385763
25.3293271,385764
23.33038605,385765
28.06401776,385766
20.61273987,385767
27.58063902,385768
23.99735824,385769
20.68149802,385770
25.46686381,385771
26.43731732,385772
22.91961851,385773
27.24010018,385774
21.83583218,385775
25.437757,385776
21.10170753,385777
24.45195625,385778
27.85633145,385779
25.60086422,385780
23.96007735,385781
22.15459515,385782
27.91070716,385783
26.58661832,385784
22.29509315,385785
27.4762571,385786
29.05481364,385787
24.09761924,385788
26.61044913,385789
28.3250643,385790
20.13645306,385791
28.64758129,385792
25.86650089,385793
20.3829862,385794
29.39941084,385795
20.4619565,385796
26.62546367,385797
22.55254548,385798
27.2544776,385799
25.64040203,385800
24.10900486,385801
28.24324522,385802
24.00096671,385803
26.50354819,385804
26.21805485,385805
29.20355386,385806
28.08104576,385807
23.07717857,385808
21.0419836,385809
25.100974,385810
21.56916921,385811
26.24866127,385812
29.20243185,385813
26.63611891,385814
24.49290477,385815
21.45417006,385816
28.61741728,385817
22.35502822,385818
24.20797525,385819
21.51897967,385820
29.59483469,385821
23.78788168,385822
25.22774223,385823
29.49507462,385824
28.98305424,385825
27.00653059,385826
22.40307584,385827
29.00296633,385828
26.18060054,385829
20.54721072,385830
20.41367213,385831
26.467364,385832
24.3688054,385833
26.01460596,385834
24.88264571,385835
21.56811026,385836
21.04086789,385837
20.54757573,385838
20.47856273,385839
20.0901548,385840
27.18399028,385841
25.79439049,385842
26.76269553,385843
25.93153918,385844
21.7823669,385845
26.16070578,385846
21.71803309,385847
29.22149033,385848
25.02472743,385849
24.69844143,385850
24.88077499,385851
27.53882873,385852
26.55437145,385853
22.40869135,385854
23.29744516,385855
29.77597737,385856
20.43521438,385857
23.88600233,385858
27.49641841,385859
28.36473337,385860
23.97802748,385861
23.18840917,385862
23.60871484,385863
25.60488863,385864
26.21096445,385865
22.22055617,385866
20.89526535,385867
29.08687568,385868
25.91721217,385869
29.68106512,385870
21.81335469,385871
20.64470575,385872
23.93115576,385873
20.08340418,385874
25.01973973,385875
22.15997361,385876
27.23675404,385877
22.42339097,385878
26.55486808,385879
29.94312105,385880
26.29763597,385881
25.69139697,385882
25.74194673,385883
22.18539242,385884
22.81862616,385885
24.67801919,385886
21.4102711,385887
20.49623182,385888
21.57958116,385889
29.25769696,385890
27.73840928,385891
21.66709591,385892
22.42911781,385893
26.27410375,385894
28.77182981,385895
20.08019242,385896
27.51179583,385897
29.69285039,385898
26.82300567,385899
25.43204975,385900
25.29530265,385901
29.5123312,385902
20.05929879,385903
23.11243874,385904
20.60580575,385905
26.96881577,385906
23.49269883,385907
29.12920411,385908
27.77420525,385909
21.95771807,385910
22.47769337,385911
25.71507274,385912
22.40768844,385913
24.33476681,385914
27.68808962,385915
20.68023005,385916
29.60754164,385917
23.26737487,385918
21.06957066,385919
23.45902358,385920
27.55584211,385921
24.48330527,385922
25.59276681,385923
22.69263525,385924
28.27239425,385925
25.19285747,385926
24.17717781,385927
29.56364679,385928
26.38752176,385929
